gene_id	logFC	logCPM	PValue	FDR	gene	score	specie	score_corrected	pos_score	pos_score_corr	pass_thr
ENSMUSG00000000275	0.654358672198915	7.28908716071598	9.16201570604312e-05	0.00109810661337788	Trim25	0.717508827535125	mus	-3.39785185672304	TRUE	FALSE	FALSE
ENSMUSG00000000276	0.257285335971115	4.77343468847472	0.0485472177752854	0.168567166364266	Dgke	-4.95074261363753	mus	-5.93247149181478	FALSE	FALSE	FALSE
ENSMUSG00000000278	0.702705454513105	2.69257773244007	0.000460532271091747	0.00441178361132783	Scpep1	-0.741638138239291	mus	-3.93673287381719	FALSE	FALSE	FALSE
ENSMUSG00000000282	0.401027150310382	6.73349080513314	0.00246968179480012	0.0177203812538309	Mnt	-2.25927818686039	mus	-4.56804325304979	FALSE	FALSE	FALSE
ENSMUSG00000000290	-0.0709297283572782	9.22274117174099	0.544924506314248	0.760149777793009	Itgb2	-7.13586016355625	mus	-7.29445646471962	FALSE	FALSE	FALSE
ENSMUSG00000000295	0.399405574020568	3.78518734201211	0.00357507638318801	0.023993183686543	Hddc2	-2.59353460911918	mus	-4.68242502226231	FALSE	FALSE	FALSE
ENSMUSG00000000326	-0.0617887643183443	2.70061382195963	0.747313715656832	0.883463085860461	Comt	-7.42126596044805	mus	-7.53454640359052	FALSE	FALSE	FALSE
ENSMUSG00000000339	0.208594415724383	4.04024367826334	0.132539527361895	0.332377791396632	Rtcd1	-5.85831482160143	mus	-6.45150365614823	FALSE	FALSE	FALSE
ENSMUSG00000000340	-0.377341030003754	3.95553974466614	0.0181214128429764	0.0829349420823036	Dbt	-4.06025060878062	mus	-5.46069298247025	FALSE	FALSE	FALSE
ENSMUSG00000000346	-0.045654694271105	7.05459670447747	0.688848490788477	0.851778766483878	Dazap2	-7.34765154046774	mus	-7.47456063587043	FALSE	FALSE	FALSE
ENSMUSG00000000355	-0.347090813897818	4.68293984893341	0.0235538963265493	0.100528892241299	Mcts1	-4.29718406010097	mus	-5.58460083757846	FALSE	FALSE	FALSE
ENSMUSG00000000374	0.0466578919087189	7.44613636250393	0.7046471191654	0.859680743010076	Trappc10	-7.36814244203856	mus	-7.49373501899671	FALSE	FALSE	FALSE
ENSMUSG00000000378	-0.351756490871836	7.77065540094015	0.00476846542851474	0.0302729595583439	Ccm2	-2.85381920599749	mus	-4.80823837821128	FALSE	FALSE	FALSE
ENSMUSG00000000384	-0.151242067540498	7.34800340088742	0.198103894917946	0.4316137641263	Tbrg4	-6.22150010856052	mus	-6.64283600559583	FALSE	FALSE	FALSE
ENSMUSG00000000399	-0.0798436956766344	5.70479358047354	0.46430971941816	0.699579066834454	Ndufa9	-6.99119044515988	mus	-7.18159546619367	FALSE	FALSE	FALSE
ENSMUSG00000000409	-0.0218673022912447	10.1760186032829	0.854450634836585	0.940879108511738	Lck	-7.54233082613911	mus	-7.62966914231234	FALSE	FALSE	FALSE
ENSMUSG00000000420	-0.07181231546112	6.58104668334207	0.525769061769384	0.746234226884644	Galnt1	-7.10352298955133	mus	-7.2667526127049	FALSE	FALSE	FALSE
ENSMUSG00000000439	0.204935936542292	4.78412773803502	0.0827057677201154	0.243318321874128	Mkrn2	-5.43216263114251	mus	-6.20769464117687	FALSE	FALSE	FALSE
ENSMUSG00000000441	0.192009399032423	7.90892926799952	0.106542481304095	0.287405764008455	Raf1	-5.66101518716251	mus	-6.3390454877569	FALSE	FALSE	FALSE
ENSMUSG00000000486	0.0962017631138415	9.15808765402689	0.419870624212579	0.665703224596867	Sept1	-6.90027888270676	mus	-7.11025652092219	FALSE	FALSE	FALSE
ENSMUSG00000000530	0.174848900530116	4.75164013898085	0.196615146768731	0.429198345454476	Acvrl1	-6.21468356999643	mus	-6.63998203370045	FALSE	FALSE	FALSE
ENSMUSG00000000531	-0.848214946534506	4.59549844134691	1.77895539588008e-06	3.23449186009421e-05	Grasp	4.27934536295664	mus	-2.14770185027108	TRUE	FALSE	FALSE
ENSMUSG00000000532	0.184473870023313	4.61795880429678	0.19172136843272	0.422791491318937	Acvr1b	-6.19190703076015	mus	-6.62542729634094	FALSE	FALSE	FALSE
ENSMUSG00000000538	-0.0386221637847156	4.94144725401367	0.794480127082992	0.910528804849316	Tom1l2	-7.47657176864148	mus	-7.57524390365675	FALSE	FALSE	FALSE
ENSMUSG00000000555	1.05920983600451	3.55125532113088	1.14351258030115e-11	4.33521028226937e-10	Itga5	15.0823038909596	mus	1.6693550650645	TRUE	TRUE	TRUE
ENSMUSG00000000561	-0.197309816241842	4.92607199277537	0.103595916043237	0.282248710096394	Wdr77	-5.63567161700103	mus	-6.32376562493127	FALSE	FALSE	FALSE
ENSMUSG00000000563	-0.0913589593641883	5.95470996644719	0.416711767046464	0.663045694926428	Atp5f1	-6.89345467850847	mus	-7.10355417347473	FALSE	FALSE	FALSE
ENSMUSG00000000568	-0.228431775414939	7.82270864545144	0.0472559179396845	0.165697939879687	Hnrnpd	-4.92638120741325	mus	-5.90919901146229	FALSE	FALSE	FALSE
ENSMUSG00000000581	0.00636126267182755	4.53686835176496	0.974722513126064	0.993987728565363	C1d	-7.66133576838271	mus	-7.7305309912169	FALSE	FALSE	FALSE
ENSMUSG00000000594	0.119989794261847	5.4809250554326	0.306160476083742	0.559801889825771	Gm2a	-6.61487360065557	mus	-6.89932061011376	FALSE	FALSE	FALSE
ENSMUSG00000000600	-0.219630144745489	6.31454477060946	0.048609847980103	0.168729832712754	Krit1	-4.951907646516	mus	-5.93277444091165	FALSE	FALSE	FALSE
ENSMUSG00000000605	-0.322310828086169	6.28173243736101	0.0024154378705588	0.0173795738173174	Clcn4-2	-2.23920933976987	mus	-4.55809459245951	FALSE	FALSE	FALSE
ENSMUSG00000000617	-0.224175026852859	2.36694493946227	0.295344591915853	0.546758273969244	Grm6	-6.58237248793668	mus	-6.88191344500295	FALSE	FALSE	FALSE
ENSMUSG00000000627	0.439291685629874	4.38956482658309	0.00145976429650631	0.0115774036305259	Sema4f	-1.78412778172109	mus	-4.36892063001397	FALSE	FALSE	FALSE
ENSMUSG00000000628	0.49332540985351	3.09567315625097	0.0248207899564893	0.104307808736174	Hk2	-4.34452642959234	mus	-5.6144438228996	FALSE	FALSE	FALSE
ENSMUSG00000000631	0.115858324587874	7.09331744963416	0.323776230784294	0.578941576068721	Myo18a	-6.66542652265316	mus	-6.93149666687974	FALSE	FALSE	FALSE
ENSMUSG00000000682	0.008829200479274	7.98974342751966	0.941898857597248	0.980605773353995	Cd52	-7.63038141305148	mus	-7.70510232762056	FALSE	FALSE	FALSE
ENSMUSG00000000708	0.363348488047742	5.84121437198203	0.00140368960460669	0.0112242674366867	Kat2b	-1.74873123412729	mus	-4.36067762722582	FALSE	FALSE	FALSE
ENSMUSG00000000711	-0.839695182696682	1.81139068332078	0.000359393791922965	0.00358834588494144	Rab5b	-0.517566070405858	mus	-3.84622567469224	FALSE	FALSE	FALSE
ENSMUSG00000000732	0.0351395700995656	1.70562871998409	0.900266227972647	0.963140804437671	Icosl	-7.58952992024567	mus	-7.66821411339503	FALSE	FALSE	FALSE
ENSMUSG00000000738	0.0960225263885977	6.75709543709544	0.398775689223873	0.647525955876735	Spg7	-6.85369810756467	mus	-7.07558936476857	FALSE	FALSE	FALSE
ENSMUSG00000000740	0.199069533051835	5.74543248131447	0.0699831343103023	0.216427448340018	Rpl13	-5.28122193744829	mus	-6.13258706055795	FALSE	FALSE	FALSE
ENSMUSG00000000743	-0.0911616406154606	5.06530030815875	0.477236662988014	0.708728596194591	Chmp1a	-7.01600520657489	mus	-7.19951797217065	FALSE	FALSE	FALSE
ENSMUSG00000000751	-0.107789932442459	7.00745381339986	0.397706396388118	0.646575286463712	Rpa1	-6.85127177914196	mus	-7.07480365136758	FALSE	FALSE	FALSE
ENSMUSG00000000759	-0.0705108561037018	7.15936264997835	0.527766205689184	0.747298728002663	Tubgcp3	-7.10694900631929	mus	-7.27065423938082	FALSE	FALSE	FALSE
ENSMUSG00000000776	0.245884805792019	5.51513636606364	0.0617550352177469	0.199013962040216	Polr3d	-5.16819492386407	mus	-6.05934551851829	FALSE	FALSE	FALSE
ENSMUSG00000000782	0.215517698216386	10.1382927661363	0.112524293405711	0.297403515649063	Tcf7	-5.71037720513588	mus	-6.3695265338545	FALSE	FALSE	FALSE
ENSMUSG00000000787	-0.154165975501954	10.192462227259	0.24723911955675	0.49354507569763	Ddx3x	-6.42171600915277	mus	-6.76655726953696	FALSE	FALSE	FALSE
ENSMUSG00000000791	-0.194402655061876	1.45757496119709	0.564710896227522	0.773675518817335	Il12rb1	-7.16809021319676	mus	-7.3227683063183	FALSE	FALSE	FALSE
ENSMUSG00000000804	-0.0398594813885496	6.46389550903969	0.741816160503978	0.881055175147727	Usp32	-7.4145937817236	mus	-7.52893082026141	FALSE	FALSE	FALSE
ENSMUSG00000000811	0.359507120124805	3.36331739902442	0.0625868787576302	0.200574436689995	Txnrd3	-5.18028584139974	mus	-6.0699335711564	FALSE	FALSE	FALSE
ENSMUSG00000000817	-1.06472972417936	5.56480333661295	2.71145487087686e-16	1.58405267893686e-14	Fasl	24.7057303399478	mus	4.66367743616603	TRUE	TRUE	TRUE
ENSMUSG00000000823	-0.0248425170254937	6.08395784118016	0.818070849806185	0.923474511033066	Znf512b	-7.50301335206335	mus	-7.59645402913217	FALSE	FALSE	FALSE
ENSMUSG00000000826	-0.105502284218001	7.26990357677597	0.364252767240168	0.616956009912015	Dnajc5	-6.77187196101347	mus	-7.01051249031907	FALSE	FALSE	FALSE
ENSMUSG00000000827	0.0999408583053601	6.07099897878773	0.406091613419877	0.653292757207918	Tpd52l2	-6.87012614005189	mus	-7.08768175677432	FALSE	FALSE	FALSE
ENSMUSG00000000838	-0.201447499589663	6.60762347598423	0.151905094959415	0.364292815211106	Fmr1	-5.9815496722491	mus	-6.50924998332884	FALSE	FALSE	FALSE
ENSMUSG00000000876	0.681480646421684	3.08012116615581	6.13052756629044e-05	0.000772894695886923	Pxmp4	1.08058089318543	mus	-3.2380179018268	TRUE	FALSE	FALSE
ENSMUSG00000000881	0.484569390584414	3.75289083050055	0.000466491273244978	0.00446486857856943	Dlg3	-0.753255765531694	mus	-3.93784744245854	FALSE	FALSE	FALSE
ENSMUSG00000000884	0.40775872776322	2.42010914011034	0.0494893620548313	0.170749708446937	Gnb1l	-4.96811147360883	mus	-5.93905057082476	FALSE	FALSE	FALSE
ENSMUSG00000000902	-0.120334569599304	5.58069307357652	0.30353254484254	0.556710659960815	Smarcb1	-6.607083660102	mus	-6.89482105337326	FALSE	FALSE	FALSE
ENSMUSG00000000915	-0.0656631943326408	4.92029978009813	0.737136268294765	0.878956484980965	Hip1r	-7.40887489130939	mus	-7.52378729720054	FALSE	FALSE	FALSE
ENSMUSG00000000916	0.103451658120449	5.76457382334998	0.342706295889301	0.596916423811098	Nsun5	-6.71677278626263	mus	-6.97296364099874	FALSE	FALSE	FALSE
ENSMUSG00000000934	-0.0639145817740912	3.03233795383333	0.699621080659027	0.856971697218797	Top1mt	-7.36167390179129	mus	-7.48744288998888	FALSE	FALSE	FALSE
ENSMUSG00000000959	0.0846341817144897	5.84252282583018	0.484750241812776	0.713500531228923	Oxa1l	-7.03012132190801	mus	-7.21487633683536	FALSE	FALSE	FALSE
ENSMUSG00000000976	0.171449106136791	5.64658763846839	0.134113279264337	0.334922931234531	Heatr6	-5.86898136811068	mus	-6.45660001024514	FALSE	FALSE	FALSE
ENSMUSG00000001016	-0.0884344932139088	6.06319694235548	0.397002043425455	0.646216328602548	Ilf2	-6.8496699679861	mus	-7.07241979245951	FALSE	FALSE	FALSE
ENSMUSG00000001017	-0.202697964707064	7.60704127610791	0.0813180455182488	0.24039908662657	2500003M10Rik	-5.41687167386974	mus	-6.20076502094624	FALSE	FALSE	FALSE
ENSMUSG00000001018	-0.236867635361985	4.45829498618066	0.0608767174027316	0.196778929875087	Snapin	-5.15525043629829	mus	-6.0539542168495	FALSE	FALSE	FALSE
ENSMUSG00000001029	-0.301440613470249	5.22628229348046	0.0279704911140753	0.114134549809381	Icam2	-4.45248371258461	mus	-5.65817456285979	FALSE	FALSE	FALSE
ENSMUSG00000001034	0.0459891505574571	5.07150954316557	0.694695313242484	0.853873027578225	Mapk7	-7.35528916417432	mus	-7.48248105304294	FALSE	FALSE	FALSE
ENSMUSG00000001052	0.229827045188218	7.23668663827726	0.0418374261208685	0.151982304674891	Sec24b	-4.81632915033683	mus	-5.83303730277954	FALSE	FALSE	FALSE
ENSMUSG00000001053	-0.12283410369494	3.17330236432173	0.48154416580967	0.711473258296613	N4bp3	-7.02412486632772	mus	-7.20848732446385	FALSE	FALSE	FALSE
ENSMUSG00000001054	0.279361805823402	5.91292670365344	0.0163741335849886	0.0766444230109954	Rmnd5b	-3.9686286013406	mus	-5.42715121367327	FALSE	FALSE	FALSE
ENSMUSG00000001056	-0.165222792474915	5.24182779233714	0.150307525496275	0.361759962872731	Nhp2	-5.97199579011179	mus	-6.50541141334767	FALSE	FALSE	FALSE
ENSMUSG00000001062	0.310931893626132	4.90798974275305	0.00941953496638145	0.0514584815153725	1300018I17Rik	-3.46898682485328	mus	-5.12551137093664	FALSE	FALSE	FALSE
ENSMUSG00000001065	0.144422822500263	5.71158507977353	0.18012594937555	0.407062682168717	Zfp276	-6.13553141434862	mus	-6.58672638506756	FALSE	FALSE	FALSE
ENSMUSG00000001082	0.528786400054424	5.13651321239311	3.47182411795189e-06	5.91039357404836e-05	Mfsd10	3.67511853693646	mus	-2.32667835636128	TRUE	FALSE	FALSE
ENSMUSG00000001089	0.0991621872475655	3.40660921585784	0.655546609929543	0.832654010544938	Luzp1	-7.30287408893804	mus	-7.42858803304688	FALSE	FALSE	FALSE
ENSMUSG00000001098	-0.360190558365559	7.08988703658016	0.00555140565162846	0.0341522391981964	Kctd10	-2.99119757054296	mus	-4.86978966302201	FALSE	FALSE	FALSE
ENSMUSG00000001100	-0.0177518572400117	4.32692816555364	0.915767021082736	0.969544981421621	Poldip2	-7.60495648943009	mus	-7.68195677369478	FALSE	FALSE	FALSE
ENSMUSG00000001105	0.00109758298510739	4.68537426096776	0.997072450239517	1	Ift20	-7.68182198839578	mus	-7.74477648821868	FALSE	FALSE	FALSE
ENSMUSG00000001120	0.355907425861791	2.94958819255586	0.0379856403518771	0.142203605987339	Pcbp3	-4.72905214922906	mus	-5.78841327496105	FALSE	FALSE	FALSE
ENSMUSG00000001123	0.36355405152193	6.80002080165822	0.000779972632471884	0.00686311721296865	Lgals9	-1.21774782628125	mus	-4.11543489155756	FALSE	FALSE	FALSE
ENSMUSG00000001127	-0.0522293398667128	7.32971374885293	0.65244326252005	0.831426817768847	Araf	-7.29858608170177	mus	-7.42204921419894	FALSE	FALSE	FALSE
ENSMUSG00000001128	0.440715252746118	3.31205631365869	0.0294861071399293	0.118732945925794	Cfp	-4.50016837582117	mus	-5.67962072898331	FALSE	FALSE	FALSE
ENSMUSG00000001134	0.451902275478507	2.50594667593589	0.0125725071139993	0.0632232707223736	Uxt	-3.72989379573641	mus	-5.30214027209718	FALSE	FALSE	FALSE
ENSMUSG00000001138	0.153501935878958	4.7665071960169	0.20702503463447	0.442579202427991	Cnnm3	-6.26130404058715	mus	-6.67059077248332	FALSE	FALSE	FALSE
ENSMUSG00000001143	0.148860167306095	5.03508458523423	0.510629653601494	0.735436026761898	Lman2l	-7.07712069904311	mus	-7.24424433107244	FALSE	FALSE	FALSE
ENSMUSG00000001150	-0.0863218222779515	7.5085882938736	0.456507319686578	0.693551194368226	Mcm3ap	-6.97587625896165	mus	-7.17370445967815	FALSE	FALSE	FALSE
ENSMUSG00000001151	-0.118422984734215	7.7887232346298	0.308484483385713	0.562224277510511	Pcnt	-6.62170711189869	mus	-6.90275125738097	FALSE	FALSE	FALSE
ENSMUSG00000001156	0.800336232692692	6.81234931994008	1.49941906331846e-09	4.5155744242078e-08	Mxd1	10.6759930118649	mus	-0.0795087257183505	TRUE	FALSE	FALSE
ENSMUSG00000001157	0.22436569942415	4.94734525413852	0.0691820283896639	0.214819943512604	Gmcl1	-5.27081811608038	mus	-6.12857801909061	FALSE	FALSE	FALSE
ENSMUSG00000001158	-0.191267064081908	3.94708980235406	0.148695008002241	0.358848381614437	Snrnp27	-5.9622489810802	mus	-6.50113664402015	FALSE	FALSE	FALSE
ENSMUSG00000001166	0.342566616814004	2.54246277326245	0.118582584042447	0.307608506568802	Oas1c	-5.7577648826429	mus	-6.39898699632906	FALSE	FALSE	FALSE
ENSMUSG00000001173	-0.24594455776427	3.5028662758426	0.131528283184436	0.330241633519211	Ocrl	-5.85139378139383	mus	-6.44948029475859	FALSE	FALSE	FALSE
ENSMUSG00000001175	-0.0513448589892038	8.49380065672789	0.679177904688734	0.846478314178976	Calm1	-7.33487556018266	mus	-7.46402716821877	FALSE	FALSE	FALSE
ENSMUSG00000001211	0.0542620959545103	6.88102816025999	0.642692120095044	0.826875531776007	Agpat3	-7.28497861695771	mus	-7.40912713423361	FALSE	FALSE	FALSE
ENSMUSG00000001228	0.341834559840219	2.59034381260922	0.10630183742883	0.287149469803082	Uhrf1	-5.65897184255887	mus	-6.33552477504306	FALSE	FALSE	FALSE
ENSMUSG00000001229	0.198515129357551	6.25587163726689	0.0878310494045617	0.253236717687209	Dpp9	-5.48649505414967	mus	-6.23746521589123	FALSE	FALSE	FALSE
ENSMUSG00000001248	0.331033893413406	9.32697692173138	0.00977966516485675	0.0528586452363415	Gramd1a	-3.50289122205028	mus	-5.13950194818267	FALSE	FALSE	FALSE
ENSMUSG00000001270	-0.00423296039274309	4.38345345271262	0.983263867450891	0.998363972079516	Ckb	-7.66921980270735	mus	-7.73672150048859	FALSE	FALSE	FALSE
ENSMUSG00000001280	-0.378164915364018	6.961532777623	0.000902282291010335	0.00776674716037962	Sp1	-1.34938078102472	mus	-4.1721848402873	FALSE	FALSE	FALSE
ENSMUSG00000001281	0.139091296987913	9.42715336698587	0.252205563238617	0.499766023740478	Itgb7	-6.43968820391071	mus	-6.77771668713727	FALSE	FALSE	FALSE
ENSMUSG00000001285	-0.11164377360878	4.60988810149957	0.373765191742444	0.625340166653907	Myg1	-6.79516772856458	mus	-7.03067446337329	FALSE	FALSE	FALSE
ENSMUSG00000001288	0.521744886029645	3.27950132156496	0.00560097449893658	0.0343742929782612	Rarg	-2.99923047857404	mus	-4.87279196293992	FALSE	FALSE	FALSE
ENSMUSG00000001289	0.0230575862770716	6.42992820709929	0.83459989922434	0.930806125871836	Pfdn5	-7.52108945054138	mus	-7.61327325749601	FALSE	FALSE	FALSE
ENSMUSG00000001305	0.065968911720137	4.9910278970456	0.602050480454585	0.798920014012873	Rrp15	-7.22594835000138	mus	-7.36473932290372	FALSE	FALSE	FALSE
ENSMUSG00000001323	-0.0740385001022183	5.65543087972242	0.613507584175398	0.806838690952531	Srr	-7.24298329268703	mus	-7.37578306006171	FALSE	FALSE	FALSE
ENSMUSG00000001348	0.00773764398062214	7.06029200283126	0.956753219938603	0.987314046402461	Acp5	-7.64452130743747	mus	-7.71542399567022	FALSE	FALSE	FALSE
ENSMUSG00000001366	0.063629550500281	5.31832503130027	0.607766136823625	0.803195498353019	Fbxo9	-7.23448678892684	mus	-7.37003463881182	FALSE	FALSE	FALSE
ENSMUSG00000001376	-0.0601366927414389	4.58751225159486	0.618457833066645	0.81085722275073	Ccdc132	-7.2502453477167	mus	-7.38152253683646	FALSE	FALSE	FALSE
ENSMUSG00000001379	-0.686940587706996	5.88954913251213	9.48042113156679e-07	1.8099139699568e-05	Apbb3	4.84808497670279	mus	-1.99086264234595	TRUE	FALSE	FALSE
ENSMUSG00000001380	-0.0080933158252305	6.30101491621369	0.943542495534564	0.981265838498057	Hars	-7.63195692578838	mus	-7.70661236504577	FALSE	FALSE	FALSE
ENSMUSG00000001383	-0.22094995517161	5.60029303974199	0.0474502656798455	0.166270334442225	Zmat2	-4.93008998208528	mus	-5.90964109510506	FALSE	FALSE	FALSE
ENSMUSG00000001415	0.0931541941908799	7.58645138192616	0.403605634239422	0.651546420607318	Smg5	-6.86457726598294	mus	-7.08236315081592	FALSE	FALSE	FALSE
ENSMUSG00000001416	0.113466761864476	7.93359768157253	0.357467120480648	0.610350798772264	Cct3	-6.75487919597946	mus	-7.00038720993014	FALSE	FALSE	FALSE
ENSMUSG00000001418	-0.0545539227955817	5.77064144144428	0.64759778084131	0.829754059800389	0610031J06Rik	-7.29184994979132	mus	-7.41501023454533	FALSE	FALSE	FALSE
ENSMUSG00000001419	-0.18732188859206	8.88559521927417	0.121382414455133	0.312021974739078	Mef2d	-5.7788527283528	mus	-6.41549266026494	FALSE	FALSE	FALSE
ENSMUSG00000001424	-0.0460293625200972	7.29894343915025	0.70610202880131	0.860571909475011	Snd1	-7.37000630963188	mus	-7.49570417939853	FALSE	FALSE	FALSE
ENSMUSG00000001436	-0.317181982217228	4.04076490021669	0.0183301474914136	0.0835618943280158	Slc19a1	-4.07059992956421	mus	-5.46430758639131	FALSE	FALSE	FALSE
ENSMUSG00000001440	0.0522645074011232	8.18981438196054	0.668038909248585	0.839556286070904	Kpnb1	-7.319932239779	mus	-7.4474508764463	FALSE	FALSE	FALSE
ENSMUSG00000001441	0.146387782166526	6.38696815599688	0.207333133405708	0.443006949207137	Npepps	-6.26264786591384	mus	-6.67087096471673	FALSE	FALSE	FALSE
ENSMUSG00000001444	4.85799908145589	4.52860688854713	7.13079857085357e-59	3.63025559623788e-56	Tbx21	113.30307072014	mus	38.3247122744234	TRUE	TRUE	TRUE
ENSMUSG00000001445	-0.19609919322733	4.48790898557745	0.183097701401861	0.411234721257907	Mrpl10	-6.15031830355255	mus	-6.59707211762151	FALSE	FALSE	FALSE
ENSMUSG00000001467	-0.192408926264588	6.08168815896548	0.108793469866731	0.291360467521348	Cyp51	-5.67990820109457	mus	-6.34976177143869	FALSE	FALSE	FALSE
ENSMUSG00000001472	-0.221979100405902	8.57479282299999	0.0508319353347876	0.173624351649909	Tcf25	-4.99229944623757	mus	-5.95745169082053	FALSE	FALSE	FALSE
ENSMUSG00000001473	0.812520278189329	1.43758801160682	0.00172380495579953	0.0132203721538398	Tubb6	-1.93436722885548	mus	-4.43388581649438	FALSE	FALSE	FALSE
ENSMUSG00000001482	-0.0216453609869347	3.16057590283686	0.920997796674548	0.971809464909953	Def8	-7.61010334984705	mus	-7.68679953625495	FALSE	FALSE	FALSE
ENSMUSG00000001507	-0.15203548907105	2.29523916589453	0.445852682383797	0.684442270676388	Itga3	-6.95453560628444	mus	-7.1557343422001	FALSE	FALSE	FALSE
ENSMUSG00000001517	0.0891911120654443	3.08662617573385	0.625897352971938	0.815138092413569	Foxm1	-7.26105058733702	mus	-7.39010128673509	FALSE	FALSE	FALSE
ENSMUSG00000001518	0.241981341227595	5.46637952763919	0.0301837109778467	0.120633291238938	Itfg2	-4.52129852751203	mus	-5.69206204863555	FALSE	FALSE	FALSE
ENSMUSG00000001521	0.101586711074284	2.70076976218571	0.57984021131623	0.785289042206969	Tulp3	-7.19198141817244	mus	-7.33863878202276	FALSE	FALSE	FALSE
ENSMUSG00000001524	-0.0965451286710745	3.43924260605934	0.504384935707442	0.729883506720122	Gtf2h4	-7.06600146942596	mus	-7.23729264701287	FALSE	FALSE	FALSE
ENSMUSG00000001525	0.0872789532558093	9.15787729287832	0.483182542243877	0.712289883165804	Tubb5	-7.02719416031097	mus	-7.21148934333994	FALSE	FALSE	FALSE
ENSMUSG00000001542	-1.90343492932287	4.84557589186676	5.65724806214143e-12	2.23619946575444e-10	Ell2	15.7182473263898	mus	1.8905187744969	TRUE	TRUE	TRUE
ENSMUSG00000001552	0.361516524269539	3.92684268662435	0.0118127630853442	0.0606096123967836	Jup	-3.67356778629534	mus	-5.26353662354968	FALSE	FALSE	FALSE
ENSMUSG00000001569	-0.240939135762881	6.01828427670249	0.0259545468316784	0.107884937860604	Nom1	-4.38488799419258	mus	-5.63332343263335	FALSE	FALSE	FALSE
ENSMUSG00000001576	-0.0625883202197263	4.02909550331515	0.645452224855801	0.828380931942351	Ergic1	-7.28885110762159	mus	-7.41297000977261	FALSE	FALSE	FALSE
ENSMUSG00000001588	0.111321265807416	9.3376944607303	0.343437631587627	0.597862486134314	Acap1	-6.71869911495381	mus	-6.97354506138653	FALSE	FALSE	FALSE
ENSMUSG00000001627	-0.136715346319164	8.17286869990538	0.371509332111798	0.623028434448193	Ifrd1	-6.78969724392511	mus	-7.0280645019149	FALSE	FALSE	FALSE
ENSMUSG00000001630	0.191148624933549	2.55534235512894	0.312600586272284	0.566869851748158	Stk38l	-6.63368472197388	mus	-6.90931020829075	FALSE	FALSE	FALSE
ENSMUSG00000001632	0.0376072418877172	7.59919465349938	0.735451336011222	0.87771555340642	Brpf1	-7.4068069882275	mus	-7.5227090110288	FALSE	FALSE	FALSE
