gene_id	logFC	logCPM	PValue	FDR	gene	score	specie	pos_score	pass_thr
ENSG00000166170	0.0970220009113964	5.52207591578199	0.203576447037163	0.479891359367955	BAG5	-6.00541129121369	hsa	FALSE	FALSE
ENSG00000166171	0.131634301915519	1.45875433440962	0.588195510115171	0.802726593118899	DPCD	-6.74114664994286	hsa	FALSE	FALSE
ENSG00000166181	0.160904376928226	5.97953035581583	0.0193998007670485	0.122369060556789	API5	-4.37532451284868	hsa	FALSE	FALSE
ENSG00000166188	0.0282242323232715	3.97382154775865	0.832613870145777	0.928373269794006	ZNF319	-6.98211889098214	hsa	FALSE	FALSE
ENSG00000166189	-0.204938182534588	4.63771731515845	0.142932818649961	0.398136196023208	HPS6	-5.76017014071881	hsa	FALSE	FALSE
ENSG00000166197	0.0412853980124844	7.18380071346207	0.561440451054257	0.78519297276094	NOLC1	-6.70886520586315	hsa	FALSE	FALSE
ENSG00000166199	0.0690300718835969	4.11656014033705	0.491352248925395	0.738806431411354	ALKBH3	-6.61640095617889	hsa	FALSE	FALSE
ENSG00000166200	0.109150915075208	5.95856721607023	0.125809947444464	0.370992370723501	COPS2	-5.67168762109209	hsa	FALSE	FALSE
ENSG00000166224	0.114286850548741	4.48922110160481	0.229291175810207	0.512282515471875	SGPL1	-6.08789486328312	hsa	FALSE	FALSE
ENSG00000166225	0.199651667206491	5.3425924259052	0.0166166561023965	0.11149714548527	FRS2	-4.26794277452643	hsa	FALSE	FALSE
ENSG00000166226	0.0079446287274701	7.76184686943605	0.90889763721562	0.963480352704379	CCT2	-7.04290617401696	hsa	FALSE	FALSE
ENSG00000166233	0.145407166298153	7.08585593213823	0.038308287830705	0.184749293355494	ARIH1	-4.84713270640198	hsa	FALSE	FALSE
ENSG00000166260	0.105779866669637	3.84998766011292	0.347365583999517	0.63017119960585	COX11	-6.37593290406927	hsa	FALSE	FALSE
ENSG00000166261	0.0417183073981256	4.65262251840718	0.697975201815824	0.863922568183232	ZNF202	-6.85980828936967	hsa	FALSE	FALSE
ENSG00000166266	0.255741447851966	5.89276236184574	0.00248706299825303	0.0342382014306615	CUL5	-2.95092016307734	hsa	FALSE	FALSE
ENSG00000166272	0.105453359038348	2.68705292300106	0.454080290683363	0.714195335324258	C10orf26	-6.56169863390851	hsa	FALSE	FALSE
ENSG00000166275	0.0650525624483041	2.56902416443881	0.679724834794916	0.856082939821039	C10orf32	-6.84143566086861	hsa	FALSE	FALSE
ENSG00000166289	0.0682843564994894	3.42533443219705	0.670876010785021	0.850966083530429	PLEKHF1	-6.83234922198363	hsa	FALSE	FALSE
ENSG00000166295	0.109630148849654	6.1247518595129	0.16186509646016	0.427116743136877	ANAPC16	-5.84642415088815	hsa	FALSE	FALSE
ENSG00000166311	0.179761631726099	6.83769165172815	0.00748440432445251	0.0686487405370023	SMPD1	-3.71487867447359	hsa	FALSE	FALSE
ENSG00000166313	-0.104162215278054	8.23633478878122	0.173969046083598	0.443001731893449	APBB1	-5.89642983459703	hsa	FALSE	FALSE
ENSG00000166321	0.240756840268994	2.95914843458761	0.0700858223119227	0.26721197361957	NUDT13	-5.26599851426649	hsa	FALSE	FALSE
ENSG00000166326	0.00168408904734736	5.42815263552819	0.986480368468736	0.994790468146528	TRIM44	-7.09970520278184	hsa	FALSE	FALSE
ENSG00000166333	-0.0508646374312741	1.53230454431008	0.811055309055991	0.917518560898798	ILK	-6.96392778012454	hsa	FALSE	FALSE
ENSG00000166337	-0.0770720589852162	6.64403429826545	0.254052359382855	0.540370418985653	TAF10	-6.15900389997454	hsa	FALSE	FALSE
ENSG00000166340	-0.207390628482651	5.22553130018799	0.0100987633982282	0.0834139351106274	TPP1	-3.92262268770264	hsa	FALSE	FALSE
ENSG00000166341	-0.108694220962715	8.11045993942876	0.140836139854551	0.394822950045377	DCHS1	-5.74992297227389	hsa	FALSE	FALSE
ENSG00000166347	-0.0779672141911934	1.50356123580462	0.720567221651592	0.875383742215255	CYB5A	-6.88189740915176	hsa	FALSE	FALSE
ENSG00000166348	0.0165306681919937	2.46503465281177	0.918058631233976	0.967025769062219	USP54	-7.04986037187522	hsa	FALSE	FALSE
ENSG00000166377	0.0220196129348192	5.25724435579337	0.780688929320333	0.902127379376739	ATP9B	-6.93746707686155	hsa	FALSE	FALSE
ENSG00000166387	-0.0797645943736483	5.29339224712272	0.325666960304732	0.613236990881025	PPFIBP2	-6.33120530171991	hsa	FALSE	FALSE
ENSG00000166398	-0.0414631968151711	6.94586847936413	0.543006915234714	0.773652752938782	KIAA0355	-6.68571616988749	hsa	FALSE	FALSE
