gene_id	logFC	logCPM	LR	PValue	FDR	gene	score	specie	pos_score	pass_thr
ENSG00000176371	0.0500105306666776	6.84287849564815	-5.86045414906221	0.103025140190014	0.624720695778975	ZSCAN2	-3.76370608435218	hsa	FALSE	FALSE
ENSG00000127837	0.187000661333346	7.50258355774074	-5.23130968009444	0.234376416961301	0.775869420298834	AAMP	-4.08519940560905	hsa	FALSE	FALSE
ENSG00000167460	0.108252250333344	7.02510124838889	-5.85999483562783	0.450082517358118	0.893487091455073	TPM4	-4.34041421806332	hsa	FALSE	FALSE
ENSG00000160613	-0.075877225666654	8.08403202275926	-5.8249260334199	0.499113507876443	0.909329281179659	LOC731196	-4.38085831757826	hsa	FALSE	FALSE
ENSG00000092096	-0.16632446399999	6.51721491209259	-4.89845068307493	0.146506409964996	0.693768705547791	SLC22A17	-3.90142226455402	hsa	FALSE	FALSE
ENSG00000172638	0.0528028936666738	6.51323501794444	-5.84403212018092	0.709603995050597	0.962756530433551	EFEMP2	-4.51848742266767	hsa	FALSE	FALSE
ENSG00000176731	-0.00384012766665442	8.66167562616667	-5.91060434592916	0.986702987490408	0.998830353153162	C8orf59	-4.64742888770941	hsa	FALSE	FALSE
ENSG00000122952	-0.0092380996666573	6.74485749714815	-5.86918518617954	0.394532927798328	0.867556336083281	ZWINT	-4.28889100970385	hsa	FALSE	FALSE
ENSG00000110697	-0.68641410533332	9.2680562555	-2.19705823616654	0.00529049652358591	0.222106380838401	PITPNM1	-2.6024104032599	hsa	FALSE	FALSE
ENSG00000169258	-0.0924261936666575	6.15313508203704	-5.63660832402103	0.45021716912664	0.893610926715072	GPRIN1	-4.34053121612364	hsa	FALSE	FALSE
ENSG00000164031	0.0104912836666771	7.337964998375	-5.91064513579717	0.469937053573468	0.899781778670487	DNAJB14	-4.35729854721959	hsa	FALSE	FALSE
ENSG00000176945	-0.00214787966665586	6.66062274837037	-5.91054532872073	0.98403474447272	0.998669376373005	MUC20	-4.64636975468241	hsa	FALSE	FALSE
ENSG00000114268	0.0609311740000082	7.27934092111111	-5.89517275999895	0.857250905006019	0.986081822958199	PFKFB4	-4.59242065572637	hsa	FALSE	FALSE
ENSG00000213015	0.168609825166676	6.59621194941667	-5.67682232173	0.180788235528211	0.728372005528925	ZNF580	-3.98366064838848	hsa	FALSE	FALSE
ENSG00000258839	-0.0397542389999872	7.5329749952963	-5.88569653370936	0.819527296513101	0.981737762324583	MC1R	-4.57481855129642	hsa	FALSE	FALSE
ENSG00000169718	0.258420201666681	8.11454891790741	-5.39407559298928	0.299819160091029	0.824702086758271	DUS1L	-4.18151614950392	hsa	FALSE	FALSE
ENSG00000171124	0.0305370096666779	6.29453015531482	-5.87390541091865	0.782006459402912	0.976578298852581	FUT3	-4.55648825038146	hsa	FALSE	FALSE
ENSG00000120656	-0.119660171333324	8.53290352844444	-5.63224896353907	0.446635478447236	0.891316885173632	TAF12	-4.33740713008031	hsa	FALSE	FALSE
ENSG00000144369	-0.259475074999992	6.13943071681481	-4.07918438222606	0.0506223563287333	0.510473111582086	KIAA1946	-3.48577538683794	hsa	FALSE	FALSE
ENSG00000168256	-0.0896802633333209	6.9986947967963	-5.80091194016284	0.632762822137956	0.946220372417218	NKIRAS2	-4.47365920124012	hsa	FALSE	FALSE
ENSG00000173976	-0.461602372999992	7.532172464	-2.88106914390823	0.0118334269360584	0.309246038963362	RAXL1	-2.9172782603524	hsa	FALSE	FALSE
ENSG00000117620	0.316883538000011	7.89683531481481	-4.78283951604304	0.125317880532563	0.662923934401923	SLC35A3	-3.84032128411653	hsa	FALSE	FALSE
