gene_id	logFC	logCPM	LR	PValue	FDR	gene	score	specie	score_corrected	pos_score	pos_score_corr	pass_thr
ENSMUSG00000000805	-0.0122667084596566	3.42441278248349	-6.65746397918913	0.360731103604	0.667956941223703	Car4	-3.68271134523315	mus	-6.74066340501443	FALSE	FALSE	FALSE
ENSMUSG00000000811	-0.212495947317848	6.96567012414226	-6.77790528490069	0.235665242411218	0.542639152223564	Txnrd3	-3.36831354003374	mus	-6.56631824324253	FALSE	FALSE	FALSE
ENSMUSG00000000817	-3.46465670562884	6.88458599262498	17.1550925828647	8.80819423400931e-12	3.30275825938799e-09	Fasl	14.3632504346019	mus	6.09577720276814	TRUE	TRUE	TRUE
ENSMUSG00000000826	-0.0293639880995157	8.53742811199239	-7.05639596129291	0.486503003107582	0.763439956599134	Dnajc5	-3.90360654055678	mus	-6.87136110647925	FALSE	FALSE	FALSE
ENSMUSG00000000827	0.106698698222103	8.06912522168381	-6.62620735261343	0.0150103330019455	0.0986500696008924	Tpd52l2	-1.33470476919505	mus	-5.62877643762296	FALSE	FALSE	FALSE
ENSMUSG00000000838	0.0414286666820516	7.54991713800936	-7.05767613278719	0.185432697010045	0.477390000545855	Fmr1	-3.19127825280369	mus	-6.47958187429077	FALSE	FALSE	FALSE
ENSMUSG00000000861	-0.0562709905839621	3.22455727939008	-6.9763540281515	0.270042127558945	0.57987021194309	Bcl11a	-3.46887289893797	mus	-6.62567152928063	FALSE	FALSE	FALSE
ENSMUSG00000000869	-0.631452833493958	5.50797281069687	-6.40425575191007	0.267531808257761	0.577768810406679	Il4	-3.46197560277488	mus	-6.62038905171953	FALSE	FALSE	FALSE
ENSMUSG00000000881	-1.12499482203473	5.57124687946309	2.42770629808428	2.30777301521988e-05	0.000640637975051536	Dlg3	3.44907118467088	mus	-3.59613350260594	TRUE	FALSE	TRUE
ENSMUSG00000000884	-0.41672025188913	7.11866912828102	-4.51777468440803	0.0288459331775889	0.153697260746909	Gnb1l	-1.81712021825214	mus	-5.83691231363672	FALSE	FALSE	FALSE
ENSMUSG00000000901	0.143873208251379	4.54324001769374	-6.76552040479808	0.457961326290078	0.746894907140897	Mmp11	-3.85895760200821	mus	-6.84123901530653	FALSE	FALSE	FALSE
ENSMUSG00000000902	0.0567885893853493	8.17884742657446	-6.64728133840408	0.232657228609921	0.539595811574959	Smarcb1	-3.35882660871273	mus	-6.56032732721671	FALSE	FALSE	FALSE
ENSMUSG00000000903	-0.272988353376712	4.95747944017945	-6.01582046837879	0.161602143838262	0.444541760666268	Vpreb3	-3.0896931486586	mus	-6.42309461003382	FALSE	FALSE	FALSE
ENSMUSG00000000915	-0.558931263818767	5.88075266776299	-3.96517846091697	0.00128017610418028	0.0166446673904505	Hip1r	0.483309767241593	mus	-4.84420182306229	TRUE	FALSE	FALSE
ENSMUSG00000000916	-0.219514198052516	7.40085511030104	-6.45097836365664	0.285315605396494	0.595828650633077	Nsun5	-3.50950409459925	mus	-6.64761753483154	FALSE	FALSE	FALSE
ENSMUSG00000000934	-0.179232700312941	7.69195616791464	-6.33391817715645	0.243279540090918	0.550297453012496	Top1mt	-3.39179720924987	mus	-6.58003144299572	FALSE	FALSE	FALSE
ENSMUSG00000000948	-0.202465716286763	6.15826646323581	-6.94372963289422	0.076557804753131	0.28482650322577	Snrpn /// Snurf	-2.53796052739397	mus	-6.15529189360691	FALSE	FALSE	FALSE
ENSMUSG00000000958	0.172848390126359	4.44131872151083	-6.71995526076258	0.425005234097985	0.720163000773846	Slc7a7	-3.80380345109405	mus	-6.80821047516349	FALSE	FALSE	FALSE
ENSMUSG00000000976	-0.319691393573827	7.4971915445835	-6.50231598423875	0.00213110082019382	0.0241495283873424	Heatr6	0.106936012830451	mus	-5.00722187191652	TRUE	FALSE	FALSE
ENSMUSG00000000982	-3.3639501054247	8.1809067879631	8.24253955547094	7.03236117197255e-08	5.93034216422007e-06	Ccl3	7.72762651879885	mus	-0.360785313251499	TRUE	FALSE	TRUE
ENSMUSG00000000983	0.182017417072431	4.17499384212096	-6.63959204039564	0.374903494468471	0.680164470092357	Expi	-3.71117034753202	mus	-6.76018612031438	FALSE	FALSE	FALSE
ENSMUSG00000001014	-0.30487818770482	3.94349242230252	-5.31517467429036	0.0702839109137025	0.270396035427982	Icam4	-2.47481579230817	mus	-6.12420453876811	FALSE	FALSE	FALSE
ENSMUSG00000001016	-0.0870735380767702	9.44488694293257	-6.81407817957391	0.0909934028828211	0.318340465467091	Ilf2	-2.66553101820926	mus	-6.20715440324307	FALSE	FALSE	FALSE
ENSMUSG00000001017	0.135372835805482	10.8655788849517	-6.98835599995785	0.0865593515949134	0.308011059954244	2500003M10Rik	-2.62863762822873	mus	-6.19468183513041	FALSE	FALSE	FALSE
ENSMUSG00000001018	-0.173080208240112	7.40426454051644	-7.05629443075703	0.0230447135917989	0.131815008444727	Snapin	-1.65130117455752	mus	-5.76919926783778	FALSE	FALSE	FALSE
ENSMUSG00000001020	0.932395816857646	5.27053360099402	-0.384460097661254	0.000390040509888029	0.00665318491196494	S100a4	1.3610277490029	mus	-4.43150150147587	TRUE	FALSE	FALSE
ENSMUSG00000001023	-0.220537848454311	3.64417462733479	-6.44775986572795	0.284043679099498	0.594591683155345	S100a5	-3.50620449518239	mus	-6.64596592459693	FALSE	FALSE	FALSE
ENSMUSG00000001025	2.90696512865515	5.16573429014988	9.95426397204643	1.27470620563235e-08	1.57871577846394e-06	S100a6	8.98885479216341	mus	1.31726292448734	TRUE	TRUE	TRUE
ENSMUSG00000001027	-0.226064588174815	3.62348594472344	-6.19465907025442	0.202657233157238	0.500752716149175	Scn4a	-3.25687548637615	mus	-6.51208447622144	FALSE	FALSE	FALSE
ENSMUSG00000001029	-0.536063226423568	8.97712046989687	-0.968538481405029	0.000705798569542632	0.0107083514185377	Icam2	0.923034202251295	mus	-4.60808767244009	TRUE	FALSE	FALSE
ENSMUSG00000001034	0.454591119885711	6.40873844529267	-3.93925362108556	0.0154338839354802	0.100532120071216	Mapk7	-1.35525486324487	mus	-5.63706826407931	FALSE	FALSE	FALSE
ENSMUSG00000001036	0.588999911392841	4.70905060120154	-3.89901590807866	0.00392548491599135	0.0381961687979548	Epn2	-0.344182251288991	mus	-5.18834570500387	FALSE	FALSE	FALSE
ENSMUSG00000001039	0.44721603750255	5.31122584490778	-5.21230744913113	0.0624967693802224	0.251063164998261	B9d1	-2.38809429110885	mus	-6.08951120514564	FALSE	FALSE	FALSE
ENSMUSG00000001052	-0.21365159758447	7.26242937987918	-6.94871982217496	0.0557559077708567	0.234200991651047	Sec24b	-2.30380731864687	mus	-6.05445690523719	FALSE	FALSE	FALSE
ENSMUSG00000001053	0.467157360346534	6.55991047113906	-3.46185566272064	0.00929170172461873	0.0710540248232815	N4bp3	-0.980503890305072	mus	-5.45777936639681	FALSE	FALSE	FALSE
ENSMUSG00000001054	-0.234479251757562	8.09673664381137	-5.34785629862913	0.0729700831714305	0.276176244851063	Rmnd5b	-2.50251472175583	mus	-6.14264232100185	FALSE	FALSE	FALSE
ENSMUSG00000001056	-0.102607752323076	11.8173828910485	-6.78538108732463	0.46120707210553	0.749336590844314	Nhp2	-3.86417322489861	mus	-6.84393457490326	FALSE	FALSE	FALSE
ENSMUSG00000001062	-1.43197524898886e-05	5.69274915161945	-6.69137112972676	0.391024514362452	0.693933996913782	1300018I17Rik	-3.74226270576913	mus	-6.77619076374908	FALSE	FALSE	FALSE
ENSMUSG00000001065	-0.124554903449488	6.47028889127292	-7.02984169236152	0.2406226113601	0.546758315478777	Zfp276	-3.38368738070295	mus	-6.57584520561009	FALSE	FALSE	FALSE
ENSMUSG00000001089	0.409593352936408	6.50056601348354	-6.52584348174482	0.0047682282317478	0.0437831089938749	Luzp1	-0.487810830390798	mus	-5.28551126005485	FALSE	FALSE	FALSE
ENSMUSG00000001098	0.402591370062237	8.9021353938714	-2.54979113914077	0.00357853106486057	0.0355954501657708	Kctd10	-0.275842612988993	mus	-5.15738175869316	FALSE	FALSE	FALSE
ENSMUSG00000001100	-0.212688580713446	8.47858327819156	-6.33403177526922	0.0979159395888903	0.332315968884357	Poldip2	-2.71968012486744	mus	-6.23515790551541	FALSE	FALSE	FALSE
ENSMUSG00000001103	-0.202334750818622	3.53754966122564	-6.26863365670075	0.223128409422737	0.528332244142833	Sebox	-3.32794309600315	mus	-6.54348822009291	FALSE	FALSE	FALSE
