gene_id	logFC	logCPM	LR	PValue	FDR	gene	score	specie	score_corrected	pos_score	pos_score_corr	pass_thr
ENSMUSG00000000739	-0.0736870629435122	4.78053158391089	-6.54271882397139	0.656959892586209	0.922021370516419	Sult5a1	-3.49460610941562	mus	-3.83962949314189	FALSE	FALSE	FALSE
ENSMUSG00000000743	0.038035894476371	8.89527935993789	-6.62724070474299	0.847739202075578	0.970008359932847	Chmp1a	-3.67930504653586	mus	-3.94423092758488	FALSE	FALSE	FALSE
ENSMUSG00000000751	-0.276199250936415	11.5244795242096	-3.21539605956184	0.0105911633046881	0.192127460876243	Rpa1	-0.504358369343594	mus	-2.41204811344686	FALSE	FALSE	FALSE
ENSMUSG00000000753	-0.181838971455128	5.09073423071906	-5.4979882460752	0.139661972614473	0.629604357863122	Serpinf1	-2.37286705090452	mus	-3.20961555045642	FALSE	FALSE	FALSE
ENSMUSG00000000759	0.0107217400539987	8.47074137402701	-6.6429929579401	0.933417515516329	0.985755545524303	Tubgcp3	-3.74905490464892	mus	-3.98380614341925	FALSE	FALSE	FALSE
ENSMUSG00000000766	-0.208472931850633	3.11638897888183	-6.06812935067671	0.29466025495191	0.776034604310444	Oprm1	-2.9137410105217	mus	-3.5118936974296	FALSE	FALSE	FALSE
ENSMUSG00000000776	0.065753401726985	7.95992081914434	-6.58218070173266	0.726489592330341	0.939520361315816	Polr3d	-3.56748677984061	mus	-3.88288943550484	FALSE	FALSE	FALSE
ENSMUSG00000000782	0.377099636398038	8.8991296507895	-6.18118302769385	0.34724269793871	0.806233256483698	Tcf7	-3.03269661007008	mus	-3.57923921860407	FALSE	FALSE	FALSE
ENSMUSG00000000787	0.127572101710946	12.3691850581141	-5.96355514942002	0.254790827430376	0.74955395334685	Ddx3x	-2.80842020067161	mus	-3.45350695404239	FALSE	FALSE	FALSE
ENSMUSG00000000791	1.06554522798309	8.14824046844041	1.7677709125168	5.93701774278731e-05	0.00487112515736556	Il12rb1	3.25118553974426	mus	-1.46266406909225	TRUE	FALSE	TRUE
ENSMUSG00000000792	0.0559633050071735	4.80932538483442	-6.56664980101322	0.696794284765037	0.931670059600196	Slc5a5	-3.53725257318971	mus	-3.86621243429164	FALSE	FALSE	FALSE
ENSMUSG00000000794	0.206733792426613	3.70551893616816	-5.44980931962013	0.131619886323233	0.618460789095959	Kcnn3	-2.32990208257215	mus	-3.18867934475125	FALSE	FALSE	FALSE
ENSMUSG00000000805	0.271088657311273	3.40882666247945	-5.53596150699117	0.146389239217372	0.636162558985947	Car4	-2.40694819643485	mus	-3.23085373210292	FALSE	FALSE	FALSE
ENSMUSG00000000811	-0.186856956040222	7.35097067569933	-6.32426092222675	0.434088582591045	0.847737015375219	Txnrd3	-3.19441203248215	mus	-3.67139159365465	FALSE	FALSE	FALSE
ENSMUSG00000000817	-1.24766066877015	6.77758437673148	5.10755226807031	1.94912763835193e-06	0.000319838851269296	Fasl	5.72620863399023	mus	-0.944168330704106	TRUE	FALSE	TRUE
ENSMUSG00000000826	0.227467262340584	6.53493057560815	-5.7283974265562	0.186674475700591	0.683344072708858	Dnajc5	-2.58306032606557	mus	-3.32193770839936	FALSE	FALSE	FALSE
ENSMUSG00000000827	-0.0798209302369539	9.4947937915622	-6.37478899637821	0.472576855134209	0.863465296687081	Tpd52l2	-3.25595546062144	mus	-3.70372092840598	FALSE	FALSE	FALSE
ENSMUSG00000000838	-0.187003378960912	6.49017490420526	-5.24608018434854	0.102849344316057	0.567222724544669	Fmr1	-2.15121405998073	mus	-3.09668276463286	FALSE	FALSE	FALSE
ENSMUSG00000000861	0.200731935369922	3.00907564769012	-5.65770971395015	0.170558649170983	0.66686394919831	Bcl11a	-2.51765170495153	mus	-3.28558607186127	FALSE	FALSE	FALSE
ENSMUSG00000000869	0.110757603110319	5.50797281069687	-6.61897360635873	0.818683417899376	0.961564887589778	Il4	-3.65403938256322	mus	-3.93268613696076	FALSE	FALSE	FALSE
ENSMUSG00000000876	0.332398560226986	5.94480254918553	-5.96775185606516	0.256256316501925	0.749999164610985	Pxmp4	-2.81257511486839	mus	-3.45629392813501	FALSE	FALSE	FALSE
ENSMUSG00000000881	0.134599735466825	5.57124687946309	-6.36172364392509	0.462124225877115	0.859736834994406	Dlg3	-3.23975191124035	mus	-3.69542526142005	FALSE	FALSE	FALSE
ENSMUSG00000000884	-0.105024014632655	7.11866912828102	-6.40945415183864	0.50226539096495	0.877722677863785	Gnb1l	-3.30009502171392	mus	-3.72741854560552	FALSE	FALSE	FALSE
ENSMUSG00000000889	-0.18994034533238	4.11683256530789	-5.927748473761	0.24269597810771	0.74069425214334	Dbh	-2.77318767850263	mus	-3.43380664693675	FALSE	FALSE	FALSE
ENSMUSG00000000901	0.101684912480341	4.54324001769374	-6.4522769946708	0.543620543535273	0.895108218309115	Mmp11	-3.35741566358278	mus	-3.75694269090477	FALSE	FALSE	FALSE
ENSMUSG00000000902	-0.235822776956575	7.35590787187622	-5.58951631899708	0.156506596026512	0.650241422363843	Smarcb1	-2.45536260238839	mus	-3.2565796343324	FALSE	FALSE	FALSE
ENSMUSG00000000903	0.0133290043159597	4.95747944017945	-6.64322644045605	0.935560133711955	0.985755545524303	Vpreb3	-3.75071594476658	mus	-3.98549413479007	FALSE	FALSE	FALSE
