gene_id	logFC	logCPM	LR	PValue	FDR	gene	score	specie	pos_score	pass_thr
ENSG00000141434	0.100666624666668	6.14439815477778	-5.58887593536271	0.221489842009074	0.813274204552989	MEP1B	-3.34234709787009	hsa	FALSE	FALSE
ENSG00000047849	-0.0507252526666617	6.16902782412963	-6.14078069759505	0.52852315251836	0.950028226558996	MAP4	-3.98877941993272	hsa	FALSE	FALSE
ENSG00000109536	0.15043103666667	7.46973643890741	-6.16475030704048	0.554345428218967	0.954316715934456	FRG1	-4.0242346047447	hsa	FALSE	FALSE
ENSG00000180767	-0.0594167353333281	6.29793394881481	-6.26778062860656	0.703520866298234	0.977049880318147	CHST13	-4.20136376497271	hsa	FALSE	FALSE
ENSG00000175322	0.0126341503333371	6.7450192757963	-6.3377291841632	0.939061763643918	0.995133972264128	ZNF519	-4.41600905267377	hsa	FALSE	FALSE
ENSG00000215305	-0.045376580333329	6.61764080198148	-6.29353356788178	0.759573481459757	0.98271051776873	VPS16	-4.25834276350596	hsa	FALSE	FALSE
ENSG00000140030	-0.268061872999995	6.95366393881481	-4.75894206552706	0.0760676614177609	0.602579671624978	GPR65	-2.54797092593786	hsa	FALSE	FALSE
ENSG00000141522	0.254381873333333	9.66720304031482	-5.94107500801564	0.372825121887818	0.912050287679349	ARHGDIA	-3.72939395104822	hsa	FALSE	FALSE
ENSG00000104974	-0.10974152966666	6.17352098018519	-5.72999661056473	0.270546052099392	0.85304113891118	LILRA1	-3.49105056207069	hsa	FALSE	FALSE
ENSG00000125741	-0.00652159266666175	6.61160284792593	-6.33921513128931	0.957112493275908	0.996437765977626	OPA3	-4.43016074206325	hsa	FALSE	FALSE
ENSG00000183137	-0.0526892893333297	6.2926989047037	-6.18998434838134	0.584234768019851	0.959407478946712	C6orf182	-4.06326753383162	hsa	FALSE	FALSE
ENSG00000204983	-0.000763329999994511	6.28179590214815	-6.34063202827422	0.993009864384547	0.998678961587699	PRSS1	-4.45752782427464	hsa	FALSE	FALSE
ENSG00000015171	-0.034032578666662	6.25451482066667	-6.26074116052075	0.690241881390949	0.974881380414512	ZMYND11	-4.18720035523594	hsa	FALSE	FALSE
ENSG00000157087	-0.0312602729999947	6.15674342618519	-6.29796347312327	0.770818131873814	0.984384354133522	ATP2B2	-4.26926545959192	hsa	FALSE	FALSE
ENSG00000170606	0.063517521000005	6.42154102566667	-6.13413427033174	0.521745964133923	0.948793791412161	HSPA4	-3.97918687937908	hsa	FALSE	FALSE
ENSG00000108559	-0.0957846316666568	10.2528682271111	-6.23804400441104	0.651568958195792	0.969117419353969	NUP88	-4.14434405716955	hsa	FALSE	FALSE
ENSG00000148773	-0.28587932633333	6.50216597103704	-2.4106236335548	0.0051222363801011	0.187988107783194	MKI67	-0.542595132464051	hsa	FALSE	FALSE
ENSG00000177000	-0.227968358666661	7.09630682438889	-4.9931560199822	0.101587197533553	0.658334398561887	MTHFR	-2.76299571157523	hsa	FALSE	FALSE
ENSG00000104320	-0.323842147666662	8.39124706927778	-4.63061806732162	0.0650909394516194	0.57362506221616	NBN	-2.43214076799292	hsa	FALSE	FALSE
ENSG00000110876	-0.32511451166666	6.79017567114815	-4.71142624354285	0.071788307645438	0.592414781685371	SELPLG	-2.50493419321727	hsa	FALSE	FALSE
ENSG00000120798	-0.0522715119999964	6.85845540187037	-6.28656013164478	0.742987932229712	0.98258206908128	NR2C1	-4.24193331752576	hsa	FALSE	FALSE
ENSG00000198818	0.359652716666677	10.3969526888333	-5.33858369584538	0.158054806826351	0.746144801406357	SFT2D1	-3.09154069097668	hsa	FALSE	FALSE
ENSG00000129151	0.0529374273333341	6.00617436024074	-6.16384366081834	0.55332634772222	0.954298083587901	BBOX1	-4.02286695094578	hsa	FALSE	FALSE
ENSG00000162594	1.39391434900001	6.37035744677778	15.3019661319792	3.03454548613434e-11	2.67285656462033e-08	IL23R	13.5381345820119	hsa	TRUE	TRUE
ENSG00000063515	-0.115667634333331	6.08572847464815	-5.65700792484617	0.243683751719726	0.833674026603993	GSC2	-3.41332567264389	hsa	FALSE	FALSE
ENSG00000198498	0.0154849200000067	6.24742045472222	-6.32750585980238	0.871515973546038	0.993753660727078	C4orf43	-4.36052587045521	hsa	FALSE	FALSE
ENSG00000066739	-0.0288670679999932	6.51892258481482	-6.30290982895385	0.784149270507984	0.985554736467091	ATG2B	-4.28201032488826	hsa	FALSE	FALSE
ENSG00000183706	0.0416889080000029	6.21261046701852	-6.2490450331934	0.669603600375684	0.97248723465599	OR4N4	-4.1646374010974	hsa	FALSE	FALSE
ENSG00000128274	-0.101760605333331	6.19575868294444	-5.73374525851712	0.272022334547201	0.854300516298306	A4GALT	-3.49509534012396	hsa	FALSE	FALSE
ENSG00000187079	-0.0432252543333327	6.09997377109259	-6.24846001473241	0.668613093350006	0.972399293973741	TEAD1	-4.16353710429782	hsa	FALSE	FALSE
ENSG00000136213	-0.151663406333325	7.11945219612963	-6.09915365446215	0.488435908158298	0.943824398346053	CHST12	-3.93015123093193	hsa	FALSE	FALSE
ENSG00000178342	-0.0572467206666616	6.49384575090741	-6.10614286321056	0.494797243440782	0.944172981458774	KCNG2	-3.93976904741555	hsa	FALSE	FALSE
ENSG00000162929	-0.144787969333326	5.97940657640741	-4.81144845970754	0.0811171779155803	0.615057934947179	KIAA1841	-2.59574224761319	hsa	FALSE	FALSE
